,DrugBank_id,Drug_ATC,Drug_name,Tipo,Gene_name,Accion,Prioridad
441448,DB11496,,2-mercaptobenzothiazole,target,TPO,inhibitor,1.0
441449,DB11504,,Caramiphen,target,CHRM1,inhibitor,1.0
441450,DB11504,,Caramiphen,target,CHRM2,inhibitor,1.0
441451,DB11507,,Cloprostenol,target,PTGDR,agonist,1.0
441452,DB11507,,Cloprostenol,target,TBXA2R,agonist,1.0
441453,DB11507,,Cloprostenol,target,PTGER3,agonist,1.0
441454,DB11507,,Cloprostenol,target,PTGFR,agonist,1.0
441455,DB11507,,Cloprostenol,target,PTGER1,agonist,1.0
441456,DB11511,,Difloxacin,enzyme,CYP1A2,inhibitor,1.0
441457,DB11519,,Fluprostenol,target,PTGFR,agonist,1.0
441458,DB11519,,Fluprostenol,target,PTGER3,agonist,1.0
441459,DB11519,,Fluprostenol,target,TBXA2R,agonist,1.0
441460,DB11521,,Imidocarb,target,ACHE,inhibitor,1.0
441461,DB11526,L01EX06,Masitinib,target,SRC,inhibitor,1.0
441462,DB11529,,Melengestrol,enzyme,CYP3A4,substrate,1.0
441463,DB11541,,Ractopamine,target,ESR1,,1.0
441464,DB11560,M04AB05,Lesinurad,target,SLC22A12,inhibitor,0.0
441465,DB11560,M04AB05,Lesinurad,target,SLC22A11,inhibitor,0.0
441466,DB11560,M04AB05,Lesinurad,enzyme,CYP2C9,substrate,0.0
441467,DB11560,M04AB05,Lesinurad,enzyme,CYP3A4,inducer,0.0
441468,DB11564,,Insulin argine,target,INSR,agonist,1.0
441469,DB11564,,Insulin argine,target,IGF1R,activator,1.0
441470,DB11564,,Insulin argine,enzyme,CYP1A2,inducer,1.0
441471,DB11567,,Insulin peglispro,target,INSR,,1.0
441472,DB11567,,Insulin peglispro,target,INS,modulator,1.0
441473,DB11567,,Insulin peglispro,target,IGF1R,activator,1.0
441474,DB11567,,Insulin peglispro,enzyme,CYP1A2,inducer,1.0
441475,DB11568,,Insulin tregopil,target,INSR,agonist,1.0
441476,DB11568,,Insulin tregopil,target,IGF1R,activator,1.0
441477,DB11568,,Insulin tregopil,enzyme,CYP1A2,inducer,1.0
441478,DB11569,L04AC13,Ixekizumab,target,IL17A,antagonist|inhibitor,1.0
441479,DB11571,,Human thrombin,target,F5,activator,1.0
441480,DB11571,,Human thrombin,target,F8,activator,1.0
441481,DB11571,,Human thrombin,target,F11,activator,1.0
441482,DB11571,,Human thrombin,target,F13A1,activator,1.0
441483,DB11571,,Human thrombin,target,F13B,activator,1.0
441484,DB11571,,Human thrombin,target,FGA,activator,1.0
441485,DB11571,,Human thrombin,target,FGB,activator,1.0
441486,DB11571,,Human thrombin,target,FGG,activator,1.0
441487,DB11572,,Thrombin alfa,target,F5,activator,1.0
441488,DB11572,,Thrombin alfa,target,F8,activator,1.0
441489,DB11572,,Thrombin alfa,target,FGA,activator,1.0
441490,DB11572,,Thrombin alfa,target,FGB,activator,1.0
441491,DB11572,,Thrombin alfa,target,FGG,activator,1.0
441492,DB11574,J05AP54,Elbasvir,target,NS5A,inhibitor,0.0
441493,DB11574,J05AP10,Elbasvir,target,NS5A,inhibitor,0.0
441494,DB11574,J05AP54,Elbasvir,enzyme,CYP3A4,substrate,0.0
441495,DB11574,J05AP10,Elbasvir,enzyme,CYP3A4,substrate,0.0
441496,DB11574,J05AP54,Elbasvir,enzyme,CYP3A5,substrate,0.0
441497,DB11574,J05AP10,Elbasvir,enzyme,CYP3A5,substrate,0.0
441498,DB11575,J05AP11,Grazoprevir,target,NS3/4A,antagonist,1.0
441499,DB11575,J05AP54,Grazoprevir,target,NS3/4A,antagonist,1.0
441500,DB11575,J05AP11,Grazoprevir,target,gag-pol,inhibitor,1.0
441501,DB11575,J05AP54,Grazoprevir,target,gag-pol,inhibitor,1.0
441502,DB11575,J05AP11,Grazoprevir,enzyme,CYP3A4,substrate|inhibitor,1.0
441503,DB11575,J05AP54,Grazoprevir,enzyme,CYP3A4,substrate|inhibitor,1.0
441504,DB11577,V04CH02,Indigotindisulfonic acid,target,ADRA1A,agonist,1.0
441505,DB11580,L04AJ02,Ravulizumab,target,C5,inhibitor,1.0
441506,DB11581,L01XX52,Venetoclax,target,BCL2,antagonist|inhibitor,1.0
441507,DB11581,L01XX52,Venetoclax,enzyme,CYP3A4,substrate|inhibitor,1.0
441508,DB11582,M03BX05,Thiocolchicoside,target,GABRA1,antagonist,1.0
441509,DB11582,M03BX55,Thiocolchicoside,target,GABRA1,antagonist,1.0
441510,DB11582,M03BX05,Thiocolchicoside,target,GABRG2,inhibitor,1.0
441511,DB11582,M03BX55,Thiocolchicoside,target,GABRG2,inhibitor,1.0
441512,DB11582,M03BX05,Thiocolchicoside,target,GLRB,inhibitor,1.0
441513,DB11582,M03BX55,Thiocolchicoside,target,GLRB,inhibitor,1.0
441514,DB11582,M03BX05,Thiocolchicoside,target,GLRA3,inhibitor,1.0
441515,DB11582,M03BX55,Thiocolchicoside,target,GLRA3,inhibitor,1.0
441516,DB11582,M03BX05,Thiocolchicoside,target,GLRA2,inhibitor,1.0
441517,DB11582,M03BX55,Thiocolchicoside,target,GLRA2,inhibitor,1.0
441518,DB11582,M03BX05,Thiocolchicoside,target,GABRB2,inhibitor,1.0
441519,DB11582,M03BX55,Thiocolchicoside,target,GABRB2,inhibitor,1.0
441520,DB11582,M03BX05,Thiocolchicoside,target,GABRA1,inhibitor,1.0
441521,DB11582,M03BX55,Thiocolchicoside,target,GABRA1,inhibitor,1.0
441522,DB11582,M03BX05,Thiocolchicoside,target,GLRA1,antagonist,1.0
441523,DB11582,M03BX55,Thiocolchicoside,target,GLRA1,antagonist,1.0
441524,DB11582,M03BX05,Thiocolchicoside,target,TNFSF11,antagonist,1.0
441525,DB11582,M03BX55,Thiocolchicoside,target,TNFSF11,antagonist,1.0
441526,DB11584,N06BX15,Pipradrol,target,DRD1,agonist,1.0
441527,DB11586,J05AP06,Asunaprevir,target,,inhibitor,0.0
441528,DB11586,J05AP58,Asunaprevir,target,,inhibitor,0.0
441529,DB11586,J05AP06,Asunaprevir,target,gag-pol,inhibitor,0.0
441530,DB11586,J05AP58,Asunaprevir,target,gag-pol,inhibitor,0.0
441531,DB11586,J05AP06,Asunaprevir,enzyme,CYP3A4,substrate|inducer,0.0
441532,DB11586,J05AP58,Asunaprevir,enzyme,CYP3A4,substrate|inducer,0.0
441533,DB11586,J05AP06,Asunaprevir,enzyme,CYP3A5,substrate|inducer,0.0
441534,DB11586,J05AP58,Asunaprevir,enzyme,CYP3A5,substrate|inducer,0.0
441535,DB11586,J05AP06,Asunaprevir,enzyme,CYP2C9,substrate,0.0
441536,DB11586,J05AP58,Asunaprevir,enzyme,CYP2C9,substrate,0.0
441537,DB11586,J05AP06,Asunaprevir,enzyme,CYP2C19,substrate,0.0
441538,DB11586,J05AP58,Asunaprevir,enzyme,CYP2C19,substrate,0.0
441539,DB11586,J05AP06,Asunaprevir,enzyme,CYP2D6,substrate|inhibitor,0.0
441540,DB11586,J05AP58,Asunaprevir,enzyme,CYP2D6,substrate|inhibitor,0.0
441541,DB11587,,Etafedrine,target,ADRB2,agonist,1.0
441542,DB11588,V04CX08,Carbon monoxide,target,MB,inhibitor,1.0
441543,DB11590,D08AK06,Thimerosal,target,MTR,antagonist,1.0
441544,DB11590,D08AK06,Thimerosal,target,SLC7A11,antagonist,1.0
441545,DB11590,D08AK06,Thimerosal,target,FXYD2,antagonist,1.0
441546,DB11591,S01GX13,Bilastine,target,HRH1,antagonist,1.0
441547,DB11591,R06AX29,Bilastine,target,HRH1,antagonist,1.0
441548,DB11595,L01FF05,Atezolizumab,target,CD274,inhibitor|antibody,1.0
441549,DB11596,V03AF10,Levoleucovorin,target,glyA,,1.0
441550,DB11596,V03AF04,Levoleucovorin,target,glyA,,1.0
441575,DB11597,J06BB01,Human Rho(D) immune globulin,target,RHD,antibody,1.0
441576,DB11598,B01AB02,Antithrombin III human,target,SERPINC1,other,1.0
441577,DB11601,,Tuberculin purified protein derivative,target,TLR2,ligand,1.0
441578,DB11603,,"Rabies immune globulin, human",target,G,antibody,1.0
441579,DB11604,J06BB02,"Tetanus immune globulin, human",target,tetX,blocker,1.0
441580,DB11605,,Myrrh,target,NR1H4,antagonist,1.0
441581,DB11605,,Myrrh,target,NR1I2,partial agonist,1.0
441582,DB11605,,Myrrh,target,PPARA,agonist,1.0
441583,DB11605,,Myrrh,enzyme,CYP3A4,inducer,1.0
441584,DB11606,B02BD14,Susoctocog alfa,target,VWF,binding,1.0
441585,DB11607,,Efmoroctocog alfa,target,VWF,binding,1.0
441586,DB11608,,Eftrenonacog alfa,target,FCGRT,ligand,1.0
441587,DB11611,S01XA25,Lifitegrast,target,ITGAL,antagonist,1.0
441588,DB11611,S01XA25,Lifitegrast,target,ICAM1,inhibitor,1.0
441589,DB11611,S01XA25,Lifitegrast,enzyme,CYP2C9,inhibitor,1.0
441590,DB11613,J05AP55,Velpatasvir,target,NS5A,inhibitor,1.0
441591,DB11613,J05AP56,Velpatasvir,target,NS5A,inhibitor,1.0
441592,DB11613,J05AP55,Velpatasvir,enzyme,CYP3A4,substrate,1.0
441593,DB11613,J05AP56,Velpatasvir,enzyme,CYP3A4,substrate,1.0
441594,DB11614,R06AX28,Rupatadine,target,PTAFR,antagonist,0.0
441595,DB11614,R06AX28,Rupatadine,target,HRH1,antagonist,0.0
441596,DB11614,R06AX28,Rupatadine,enzyme,CYP3A4,substrate,1.0
441597,DB11614,R06AX28,Rupatadine,enzyme,CYP2C9,substrate,0.0
441598,DB11614,R06AX28,Rupatadine,enzyme,CYP2C19,substrate,0.0
441599,DB11614,R06AX28,Rupatadine,enzyme,CYP2D6,substrate,0.0
441600,DB11617,L01DB04,Aclarubicin,target,TOP2B,inhibitor,1.0
441601,DB11617,L01DB04,Aclarubicin,target,TOP2A,inhibitor,1.0
441602,DB11619,G03XA02,Gestrinone,target,PGR,antagonist|agonist,1.0
441603,DB11619,G03XA02,Gestrinone,target,NR3C1,antagonist,1.0
441604,DB11619,G03XA02,Gestrinone,target,AR,antagonist,1.0
441605,DB11619,G03XA02,Gestrinone,target,GNRHR,antagonist,1.0
441606,DB11619,G03XA02,Gestrinone,target,ESR1,antagonist|agonist,1.0
441607,DB11619,G03XA02,Gestrinone,target,SHBG,antagonist,1.0
441608,DB11619,G03XA02,Gestrinone,enzyme,CYP3A4,substrate,1.0
441609,DB11620,,Neridronic Acid,target,FDPS,inhibitor,1.0
441610,DB11623,,Candoxatrilat,target,MME,inhibitor,1.0
441611,DB11626,L03AX11,Tasonermin,target,TNFRSF1A,agonist,1.0
441612,DB11626,L03AX11,Tasonermin,target,TNFRSF1B,agonist,1.0
441613,DB11629,,Laropiprant,target,PTGER2,inhibitor,1.0
441614,DB11629,,Laropiprant,target,PTGFR,inhibitor,1.0
441615,DB11629,,Laropiprant,target,PTGDR2,inhibitor,1.0
441616,DB11629,,Laropiprant,target,PTGIR,inhibitor,1.0
441617,DB11629,,Laropiprant,target,PTGDR,inhibitor,1.0
441618,DB11629,,Laropiprant,target,TBXA2R,inhibitor,1.0
441619,DB11629,,Laropiprant,target,HMGCR,inhibitor,1.0
441620,DB11632,N04BX04,Opicapone,target,COMT,inhibitor,0.0
441621,DB11632,N04BX04,Opicapone,enzyme,CYP2C19,inducer,0.0
441622,DB11632,N04BX04,Opicapone,enzyme,CYP2C9,inhibitor,0.0
441623,DB11632,N04BX04,Opicapone,enzyme,CYP1A2,inhibitor,0.0
441624,DB11633,J02AC05,Isavuconazole,target,ERG11,inhibitor,0.0
441625,DB11633,J02AC05,Isavuconazole,target,KCNH2,inhibitor,0.0
441626,DB11633,J02AC05,Isavuconazole,target,CACNA1C,inhibitor,0.0
441627,DB11633,J02AC05,Isavuconazole,target,KCNJ6,inhibitor,0.0
441628,DB11633,J02AC05,Isavuconazole,target,KCNJ9,inhibitor,0.0
441629,DB11633,J02AC05,Isavuconazole,target,KCNJ11,inhibitor,0.0
441630,DB11633,J02AC05,Isavuconazole,target,KCNA5,inhibitor,0.0
441631,DB11633,J02AC05,Isavuconazole,target,KCND3,inhibitor,0.0
441632,DB11633,J02AC05,Isavuconazole,target,KCNQ1,inhibitor,0.0
441633,DB11633,J02AC05,Isavuconazole,target,SCN5A,inhibitor,0.0
441634,DB11633,J02AC05,Isavuconazole,enzyme,CYP3A4,substrate|inhibitor|inducer,1.0
441635,DB11633,J02AC05,Isavuconazole,enzyme,CYP3A5,substrate|inhibitor,0.0
441636,DB11633,J02AC05,Isavuconazole,enzyme,CYP2C9,inhibitor|inducer,0.0
441637,DB11633,J02AC05,Isavuconazole,enzyme,CYP2C19,inhibitor,0.0
441638,DB11633,J02AC05,Isavuconazole,enzyme,CYP2D6,inhibitor,0.0
441639,DB11635,A11HA08,Tocofersolan,target,ABCB1,antagonist,1.0
441641,DB11635,A11HA08,Tocofersolan,enzyme,CYP3A4,substrate,1.0
441643,DB11636,G03AA14,Nomegestrol,enzyme,CYP3A4,substrate,1.0
441644,DB11636,G03FB12,Nomegestrol,enzyme,CYP3A4,substrate,1.0
441645,DB11636,G03DB04,Nomegestrol,enzyme,CYP3A4,substrate,1.0
441646,DB11637,J04AK06,Delamanid,enzyme,CYP3A4,substrate,1.0
441647,DB11638,P01BF05,Artenimol,target,ACTG1,ligand,0.0
441648,DB11638,P01BE05,Artenimol,target,ACTG1,ligand,0.0
441649,DB11638,P01BF05,Artenimol,target,ALDH7A1,ligand,0.0
441650,DB11638,P01BE05,Artenimol,target,ALDH7A1,ligand,0.0
441651,DB11638,P01BF05,Artenimol,target,ANXA2,ligand,0.0
441652,DB11638,P01BE05,Artenimol,target,ANXA2,ligand,0.0
441653,DB11638,P01BF05,Artenimol,target,ATP5F1A,ligand,0.0
441654,DB11638,P01BE05,Artenimol,target,ATP5F1A,ligand,0.0
441655,DB11638,P01BF05,Artenimol,target,ATP5MG,ligand,0.0
441656,DB11638,P01BE05,Artenimol,target,ATP5MG,ligand,0.0
441657,DB11638,P01BF05,Artenimol,target,ATP5PO,ligand,0.0
441658,DB11638,P01BE05,Artenimol,target,ATP5PO,ligand,0.0
441659,DB11638,P01BF05,Artenimol,target,CAST,ligand,0.0
441660,DB11638,P01BE05,Artenimol,target,CAST,ligand,0.0
441661,DB11638,P01BF05,Artenimol,target,CCT3,ligand,0.0
441662,DB11638,P01BE05,Artenimol,target,CCT3,ligand,0.0
441663,DB11638,P01BF05,Artenimol,target,CFL1,ligand,0.0
441664,DB11638,P01BE05,Artenimol,target,CFL1,ligand,0.0
441665,DB11638,P01BF05,Artenimol,target,CLIC1,ligand,0.0
441666,DB11638,P01BE05,Artenimol,target,CLIC1,ligand,0.0
441667,DB11638,P01BF05,Artenimol,target,CSRP1,ligand,0.0
441668,DB11638,P01BE05,Artenimol,target,CSRP1,ligand,0.0
441669,DB11638,P01BF05,Artenimol,target,DPYSL2,ligand,0.0
441670,DB11638,P01BE05,Artenimol,target,DPYSL2,ligand,0.0
441671,DB11638,P01BF05,Artenimol,target,DSP,ligand,0.0
441672,DB11638,P01BE05,Artenimol,target,DSP,ligand,0.0
441673,DB11638,P01BF05,Artenimol,target,EEF1A1,ligand,0.0
441674,DB11638,P01BE05,Artenimol,target,EEF1A1,ligand,0.0
441675,DB11638,P01BF05,Artenimol,target,ENO1,ligand,0.0
441676,DB11638,P01BE05,Artenimol,target,ENO1,ligand,0.0
441677,DB11638,P01BF05,Artenimol,target,FLNA,ligand,0.0
441678,DB11638,P01BE05,Artenimol,target,FLNA,ligand,0.0
441679,DB11638,P01BF05,Artenimol,target,FTO,ligand,0.0
441680,DB11638,P01BE05,Artenimol,target,FTO,ligand,0.0
441681,DB11638,P01BF05,Artenimol,target,G6PD,ligand,0.0
441682,DB11638,P01BE05,Artenimol,target,G6PD,ligand,0.0
441683,DB11638,P01BF05,Artenimol,target,GAPDHS,ligand,0.0
441684,DB11638,P01BE05,Artenimol,target,GAPDHS,ligand,0.0
441685,DB11638,P01BF05,Artenimol,target,GPI,ligand,0.0
441686,DB11638,P01BE05,Artenimol,target,GPI,ligand,0.0
441687,DB11638,P01BF05,Artenimol,target,HNRNPA2B1,ligand,0.0
441688,DB11638,P01BE05,Artenimol,target,HNRNPA2B1,ligand,0.0
441689,DB11638,P01BF05,Artenimol,target,HNRNPD,ligand,0.0
441690,DB11638,P01BE05,Artenimol,target,HNRNPD,ligand,0.0
441691,DB11638,P01BF05,Artenimol,target,HNRNPK,ligand,0.0
441692,DB11638,P01BE05,Artenimol,target,HNRNPK,ligand,0.0
441693,DB11638,P01BF05,Artenimol,target,HP1BP3,ligand,0.0
441694,DB11638,P01BE05,Artenimol,target,HP1BP3,ligand,0.0
441695,DB11638,P01BF05,Artenimol,target,HSPB1,ligand,0.0
441696,DB11638,P01BE05,Artenimol,target,HSPB1,ligand,0.0
441697,DB11638,P01BF05,Artenimol,target,IQGAP1,ligand,0.0
441698,DB11638,P01BE05,Artenimol,target,IQGAP1,ligand,0.0
441699,DB11638,P01BF05,Artenimol,target,KHSRP,ligand,0.0
441700,DB11638,P01BE05,Artenimol,target,KHSRP,ligand,0.0
441701,DB11638,P01BF05,Artenimol,target,LDHA,ligand,0.0
441702,DB11638,P01BE05,Artenimol,target,LDHA,ligand,0.0
441703,DB11638,P01BF05,Artenimol,target,LDHB,ligand,0.0
441704,DB11638,P01BE05,Artenimol,target,LDHB,ligand,0.0
441705,DB11638,P01BF05,Artenimol,target,LGALS1,ligand,0.0
441706,DB11638,P01BE05,Artenimol,target,LGALS1,ligand,0.0
441707,DB11638,P01BF05,Artenimol,target,MAP4,ligand,0.0
441708,DB11638,P01BE05,Artenimol,target,MAP4,ligand,0.0
441709,DB11638,P01BF05,Artenimol,target,MDH1,ligand,0.0
441710,DB11638,P01BE05,Artenimol,target,MDH1,ligand,0.0
441711,DB11638,P01BF05,Artenimol,target,NPEPPS,ligand,0.0
441712,DB11638,P01BE05,Artenimol,target,NPEPPS,ligand,0.0
441713,DB11638,P01BF05,Artenimol,target,PFN1,ligand,0.0
441714,DB11638,P01BE05,Artenimol,target,PFN1,ligand,0.0
441715,DB11638,P01BF05,Artenimol,target,PGK1,ligand,0.0
441716,DB11638,P01BE05,Artenimol,target,PGK1,ligand,0.0
441717,DB11638,P01BF05,Artenimol,target,PKM,ligand,0.0
441718,DB11638,P01BE05,Artenimol,target,PKM,ligand,0.0
441719,DB11638,P01BF05,Artenimol,target,PPIA,ligand,0.0
441720,DB11638,P01BE05,Artenimol,target,PPIA,ligand,0.0
441721,DB11638,P01BF05,Artenimol,target,PRDX1,ligand,0.0
441722,DB11638,P01BE05,Artenimol,target,PRDX1,ligand,0.0
441723,DB11638,P01BF05,Artenimol,target,RPL10,ligand,0.0
441724,DB11638,P01BE05,Artenimol,target,RPL10,ligand,0.0
441725,DB11638,P01BF05,Artenimol,target,RPL14,ligand,0.0
441726,DB11638,P01BE05,Artenimol,target,RPL14,ligand,0.0
441727,DB11638,P01BF05,Artenimol,target,RPL18,ligand,0.0
441728,DB11638,P01BE05,Artenimol,target,RPL18,ligand,0.0
441729,DB11638,P01BF05,Artenimol,target,RPL23A,ligand,0.0
441730,DB11638,P01BE05,Artenimol,target,RPL23A,ligand,0.0
441731,DB11638,P01BF05,Artenimol,target,RPL35,ligand,0.0
441732,DB11638,P01BE05,Artenimol,target,RPL35,ligand,0.0
441733,DB11638,P01BF05,Artenimol,target,RPL4,ligand,0.0
441734,DB11638,P01BE05,Artenimol,target,RPL4,ligand,0.0
441735,DB11638,P01BF05,Artenimol,target,RPS13,ligand,0.0
441736,DB11638,P01BE05,Artenimol,target,RPS13,ligand,0.0
441737,DB11638,P01BF05,Artenimol,target,RPS17,ligand,0.0
441738,DB11638,P01BE05,Artenimol,target,RPS17,ligand,0.0
441739,DB11638,P01BF05,Artenimol,target,RPS18,ligand,0.0
441740,DB11638,P01BE05,Artenimol,target,RPS18,ligand,0.0
441741,DB11638,P01BF05,Artenimol,target,RPS19,ligand,0.0
441742,DB11638,P01BE05,Artenimol,target,RPS19,ligand,0.0
441743,DB11638,P01BF05,Artenimol,target,RPS28,ligand,0.0
441744,DB11638,P01BE05,Artenimol,target,RPS28,ligand,0.0
441745,DB11638,P01BF05,Artenimol,target,RPS5,ligand,0.0
441746,DB11638,P01BE05,Artenimol,target,RPS5,ligand,0.0
441747,DB11638,P01BF05,Artenimol,target,RPS6,ligand,0.0
441748,DB11638,P01BE05,Artenimol,target,RPS6,ligand,0.0
441749,DB11638,P01BF05,Artenimol,target,RPS8,ligand,0.0
441750,DB11638,P01BE05,Artenimol,target,RPS8,ligand,0.0
441751,DB11638,P01BF05,Artenimol,target,RPS9,ligand,0.0
441752,DB11638,P01BE05,Artenimol,target,RPS9,ligand,0.0
441753,DB11638,P01BF05,Artenimol,target,SF1,ligand,0.0
441754,DB11638,P01BE05,Artenimol,target,SF1,ligand,0.0
441755,DB11638,P01BF05,Artenimol,target,SFPQ,ligand,0.0
441756,DB11638,P01BE05,Artenimol,target,SFPQ,ligand,0.0
441757,DB11638,P01BF05,Artenimol,target,SNRPD2,ligand,0.0
441758,DB11638,P01BE05,Artenimol,target,SNRPD2,ligand,0.0
441759,DB11638,P01BF05,Artenimol,target,SRP14,ligand,0.0
441760,DB11638,P01BE05,Artenimol,target,SRP14,ligand,0.0
441761,DB11638,P01BF05,Artenimol,target,SRSF4,ligand,0.0
441762,DB11638,P01BE05,Artenimol,target,SRSF4,ligand,0.0
441763,DB11638,P01BF05,Artenimol,target,TAGLN,ligand,0.0
441764,DB11638,P01BE05,Artenimol,target,TAGLN,ligand,0.0
441765,DB11638,P01BF05,Artenimol,target,TAGLN2,ligand,0.0
441766,DB11638,P01BE05,Artenimol,target,TAGLN2,ligand,0.0
441767,DB11638,P01BF05,Artenimol,target,TPI1,ligand,0.0
441768,DB11638,P01BE05,Artenimol,target,TPI1,ligand,0.0
441769,DB11638,P01BF05,Artenimol,target,TPM1,ligand,0.0
441770,DB11638,P01BE05,Artenimol,target,TPM1,ligand,0.0
441771,DB11638,P01BF05,Artenimol,target,TUBA1A,ligand,0.0
441772,DB11638,P01BE05,Artenimol,target,TUBA1A,ligand,0.0
441773,DB11638,P01BF05,Artenimol,target,VIM,ligand,0.0
441774,DB11638,P01BE05,Artenimol,target,VIM,ligand,0.0
441775,DB11638,P01BF05,Artenimol,target,ZYX,ligand,0.0
441776,DB11638,P01BE05,Artenimol,target,ZYX,ligand,0.0
441777,DB11638,P01BF05,Artenimol,target,HSPA8,ligand,0.0
441778,DB11638,P01BE05,Artenimol,target,HSPA8,ligand,0.0
441779,DB11638,P01BF05,Artenimol,target,TUBB6,ligand,0.0
441780,DB11638,P01BE05,Artenimol,target,TUBB6,ligand,0.0
441781,DB11638,P01BF05,Artenimol,target,TUBB4A,ligand,0.0
441782,DB11638,P01BE05,Artenimol,target,TUBB4A,ligand,0.0
441783,DB11638,P01BF05,Artenimol,target,TUBB,ligand,0.0
441784,DB11638,P01BE05,Artenimol,target,TUBB,ligand,0.0
441785,DB11638,P01BF05,Artenimol,target,ALDOA,ligand,0.0
441786,DB11638,P01BE05,Artenimol,target,ALDOA,ligand,0.0
441787,DB11638,P01BF05,Artenimol,target,GAPDH,ligand,0.0
441788,DB11638,P01BE05,Artenimol,target,GAPDH,ligand,0.0
441789,DB11638,P01BF05,Artenimol,target,CYCS,ligand,0.0
441790,DB11638,P01BE05,Artenimol,target,CYCS,ligand,0.0
441791,DB11638,P01BF05,Artenimol,target,PGAM1,ligand,0.0
441792,DB11638,P01BE05,Artenimol,target,PGAM1,ligand,0.0
441793,DB11638,P01BF05,Artenimol,target,MYH9,ligand,0.0
441794,DB11638,P01BE05,Artenimol,target,MYH9,ligand,0.0
441795,DB11638,P01BF05,Artenimol,target,P4HB,ligand,0.0
441796,DB11638,P01BE05,Artenimol,target,P4HB,ligand,0.0
441797,DB11638,P01BF05,Artenimol,target,DDX5,ligand,0.0
441798,DB11638,P01BE05,Artenimol,target,DDX5,ligand,0.0
441799,DB11638,P01BF05,Artenimol,target,SHMT2,ligand,0.0
441800,DB11638,P01BE05,Artenimol,target,SHMT2,ligand,0.0
441801,DB11638,P01BF05,Artenimol,target,DDX39B,ligand,0.0
441802,DB11638,P01BE05,Artenimol,target,DDX39B,ligand,0.0
441803,DB11638,P01BF05,Artenimol,target,NPM1,ligand,0.0
441804,DB11638,P01BE05,Artenimol,target,NPM1,ligand,0.0
441805,DB11638,P01BF05,Artenimol,target,TCTP,ligand,0.0
441806,DB11638,P01BE05,Artenimol,target,TCTP,ligand,0.0
441807,DB11638,P01BF05,Artenimol,target,serca,antagonist,0.0
441808,DB11638,P01BE05,Artenimol,target,serca,antagonist,0.0
441809,DB11638,P01BF05,Artenimol,target,OAT,ligand,0.0
441810,DB11638,P01BE05,Artenimol,target,OAT,ligand,0.0
441811,DB11638,P01BF05,Artenimol,target,MEF-1,ligand,0.0
441812,DB11638,P01BE05,Artenimol,target,MEF-1,ligand,0.0
441813,DB11638,P01BF05,Artenimol,target,MDR1,ligand,0.0
441814,DB11638,P01BE05,Artenimol,target,MDR1,ligand,0.0
441815,DB11638,P01BF05,Artenimol,target,,ligand,0.0
441816,DB11638,P01BE05,Artenimol,target,,ligand,0.0
441817,DB11638,P01BF05,Artenimol,target,ACT1,ligand,0.0
441818,DB11638,P01BE05,Artenimol,target,ACT1,ligand,0.0
441821,DB11638,P01BF05,Artenimol,target,FBPA,ligand,0.0
441822,DB11638,P01BE05,Artenimol,target,FBPA,ligand,0.0
441845,DB11638,P01BF05,Artenimol,target,LACZ,ligand,0.0
441846,DB11638,P01BE05,Artenimol,target,LACZ,ligand,0.0
441847,DB11638,P01BF05,Artenimol,target,ENO,ligand,0.0
441848,DB11638,P01BE05,Artenimol,target,ENO,ligand,0.0
441851,DB11638,P01BF05,Artenimol,target,ATP4,ligand,0.0
441852,DB11638,P01BE05,Artenimol,target,ATP4,ligand,0.0
441863,DB11638,P01BF05,Artenimol,target,PMT,ligand,0.0
441864,DB11638,P01BE05,Artenimol,target,PMT,ligand,0.0
441865,DB11638,P01BF05,Artenimol,target,RPS3A,ligand,0.0
441866,DB11638,P01BE05,Artenimol,target,RPS3A,ligand,0.0
441871,DB11638,P01BF05,Artenimol,target,RhopH2,ligand,0.0
441872,DB11638,P01BE05,Artenimol,target,RhopH2,ligand,0.0
441873,DB11638,P01BF05,Artenimol,target,SERA5,ligand,0.0
441874,DB11638,P01BE05,Artenimol,target,SERA5,ligand,0.0
441877,DB11638,P01BF05,Artenimol,target,GBP130,ligand,0.0
441878,DB11638,P01BE05,Artenimol,target,GBP130,ligand,0.0
441879,DB11638,P01BF05,Artenimol,target,ATP6,ligand,0.0
441880,DB11638,P01BE05,Artenimol,target,ATP6,ligand,0.0
441881,DB11638,P01BF05,Artenimol,target,vapA,ligand,0.0
441882,DB11638,P01BE05,Artenimol,target,vapA,ligand,0.0
441887,DB11638,P01BF05,Artenimol,target,PMIV,ligand,0.0
441888,DB11638,P01BE05,Artenimol,target,PMIV,ligand,0.0
441889,DB11638,P01BF05,Artenimol,target,PMI,ligand,0.0
441890,DB11638,P01BE05,Artenimol,target,PMI,ligand,0.0
